dataset,query_id,budget,method,cap,ndcg10_linear,ndcg10_exponential,recall
trec-covid,16,8192,balanced_cert,20,0.8507549823616222,0.8010066431488296,0.025839793281653745
trec-covid,16,8192,balanced_cert,100,0.8507549823616222,0.8010066431488296,0.025839793281653745
trec-covid,17,8192,balanced_cert,20,0.8433575915491295,0.7911434553988393,0.029940119760479042
trec-covid,17,8192,balanced_cert,100,0.8433575915491295,0.7911434553988393,0.03592814371257485
trec-covid,18,8192,balanced_cert,20,0.9256180470797137,0.9008240627729516,0.02388535031847134
trec-covid,18,8192,balanced_cert,100,0.9256180470797137,0.9008240627729516,0.02388535031847134
trec-covid,19,8192,balanced_cert,20,0.6272181704755336,0.5462492311851586,0.11711711711711711
trec-covid,19,8192,balanced_cert,100,0.6272181704755336,0.5462492311851586,0.16216216216216217
trec-covid,20,8192,balanced_cert,20,1.0,1.0,0.027065527065527065
trec-covid,20,8192,balanced_cert,100,1.0,1.0,0.1339031339031339
trec-covid,21,8192,balanced_cert,20,0.8389574121760602,0.8389574121760601,0.026984126984126985
trec-covid,21,8192,balanced_cert,100,0.8389574121760602,0.8389574121760601,0.03492063492063492
trec-covid,22,8192,balanced_cert,20,0.9363792118010483,0.9363792118010483,0.03296703296703297
trec-covid,22,8192,balanced_cert,100,0.9363792118010483,0.9363792118010483,0.07142857142857142
trec-covid,23,8192,balanced_cert,20,0.9321572773044168,0.9095430364058891,0.05121293800539083
trec-covid,23,8192,balanced_cert,100,0.9321572773044168,0.9095430364058891,0.0646900269541779
trec-covid,24,8192,balanced_cert,20,0.94497705842548,0.9266360779006398,0.04950495049504951
trec-covid,24,8192,balanced_cert,100,0.94497705842548,0.9266360779006398,0.06435643564356436
trec-covid,25,8192,balanced_cert,20,0.9216017310213247,0.9216017310213247,0.02835538752362949
trec-covid,25,8192,balanced_cert,100,0.9216017310213247,0.9216017310213247,0.034026465028355386
trec-covid,26,8192,balanced_cert,20,0.6325414799409712,0.6325414799409711,0.006426735218508998
trec-covid,26,8192,balanced_cert,100,0.6325414799409712,0.6325414799409711,0.006426735218508998
trec-covid,27,8192,balanced_cert,20,0.8038419119746519,0.7880438512463933,0.009422850412249705
trec-covid,27,8192,balanced_cert,100,0.8038419119746519,0.7880438512463933,0.009422850412249705
trec-covid,28,8192,balanced_cert,20,0.8611375561264454,0.8611375561264454,0.030852994555353903
trec-covid,28,8192,balanced_cert,100,0.8611375561264454,0.8611375561264454,0.13430127041742287
trec-covid,29,8192,balanced_cert,20,0.8716131363261199,0.8532721558012798,0.026490066225165563
trec-covid,29,8192,balanced_cert,100,0.8716131363261199,0.8532721558012798,0.09768211920529801
trec-covid,30,8192,balanced_cert,20,1.0,1.0,0.05405405405405406
trec-covid,30,8192,balanced_cert,100,1.0,1.0,0.23513513513513515
trec-covid,31,8192,balanced_cert,20,0.481330112221302,0.4200099026857131,0.028328611898016998
trec-covid,31,8192,balanced_cert,100,0.481330112221302,0.4200099026857131,0.028328611898016998
trec-covid,32,8192,balanced_cert,20,0.642186726668901,0.6421867266689009,0.023148148148148147
trec-covid,32,8192,balanced_cert,100,0.642186726668901,0.6421867266689009,0.023148148148148147
trec-covid,33,8192,balanced_cert,20,0.6638589164388773,0.5991515743110455,0.060498220640569395
trec-covid,33,8192,balanced_cert,100,0.6638589164388773,0.5991515743110455,0.06405693950177936
trec-covid,34,8192,balanced_cert,20,0.35801534338401325,0.33518455833429467,0.023255813953488372
trec-covid,34,8192,balanced_cert,100,0.35801534338401325,0.33518455833429467,0.023255813953488372
trec-covid,35,8192,balanced_cert,20,0.8553475075669357,0.8553475075669357,0.06422018348623854
trec-covid,35,8192,balanced_cert,100,0.8553475075669357,0.8553475075669357,0.06422018348623854
trec-covid,36,8192,balanced_cert,20,0.9216017310213247,0.9216017310213247,0.029459901800327332
trec-covid,36,8192,balanced_cert,100,0.9216017310213247,0.9216017310213247,0.15057283142389524
trec-covid,37,8192,balanced_cert,20,0.6956908805627879,0.6173982480626431,0.03777777777777778
trec-covid,37,8192,balanced_cert,100,0.6956908805627879,0.6173982480626431,0.17333333333333334
trec-covid,38,8192,balanced_cert,20,1.0,1.0,0.015007898894154818
trec-covid,38,8192,balanced_cert,100,1.0,1.0,0.0315955766192733
trec-covid,39,8192,balanced_cert,20,0.94497705842548,0.9266360779006398,0.023255813953488372
trec-covid,39,8192,balanced_cert,100,0.94497705842548,0.9266360779006398,0.11046511627906977
trec-covid,40,8192,balanced_cert,20,1.0,1.0,0.03597122302158273
trec-covid,40,8192,balanced_cert,100,1.0,1.0,0.17266187050359713
trec-covid,41,8192,balanced_cert,20,0.9289904714111865,0.9053206285482487,0.05787781350482315
trec-covid,41,8192,balanced_cert,100,0.9289904714111865,0.9053206285482487,0.09646302250803858
trec-covid,42,8192,balanced_cert,20,1.0,1.0,0.0823045267489712
trec-covid,42,8192,balanced_cert,100,1.0,1.0,0.3950617283950617
trec-covid,43,8192,balanced_cert,20,0.5560005593592229,0.5070912779596494,0.05138339920948617
trec-covid,43,8192,balanced_cert,100,0.5560005593592229,0.5070912779596494,0.05138339920948617
trec-covid,44,8192,balanced_cert,20,1.0,1.0,0.041407867494824016
trec-covid,44,8192,balanced_cert,100,1.0,1.0,0.043478260869565216
trec-covid,45,8192,balanced_cert,20,0.7850198196520067,0.7378144002357957,0.02357320099255583
trec-covid,45,8192,balanced_cert,100,0.7850198196520067,0.7378144002357957,0.09305210918114144
trec-covid,46,8192,balanced_cert,20,1.0,1.0,0.10989010989010989
trec-covid,46,8192,balanced_cert,100,1.0,1.0,0.16483516483516483
trec-covid,47,8192,balanced_cert,20,1.0,1.0,0.030952380952380953
trec-covid,47,8192,balanced_cert,100,1.0,1.0,0.030952380952380953
trec-covid,48,8192,balanced_cert,20,0.9668728882728055,0.955830517697074,0.04504504504504504
trec-covid,48,8192,balanced_cert,100,0.9668728882728055,0.955830517697074,0.05630630630630631
trec-covid,49,8192,balanced_cert,20,0.8708351245050765,0.8277801660067685,0.06072874493927125
trec-covid,49,8192,balanced_cert,100,0.8708351245050765,0.8277801660067685,0.06072874493927125
trec-covid,50,8192,balanced_cert,20,0.7324443399565832,0.6928470885556351,0.072992700729927
trec-covid,50,8192,balanced_cert,100,0.7324443399565832,0.6928470885556351,0.072992700729927
trec-covid,1,8192,blocker_zero,20,0.4112003142447127,0.3204210241209932,0.009419152276295133
trec-covid,1,8192,blocker_zero,100,0.4112003142447127,0.3204210241209932,0.023547880690737835
trec-covid,2,8192,blocker_zero,20,0.94497705842548,0.9266360779006398,0.04777070063694268
trec-covid,2,8192,blocker_zero,100,0.94497705842548,0.9266360779006398,0.15605095541401273
trec-covid,3,8192,blocker_zero,20,0.9668728882728055,0.955830517697074,0.028662420382165606
trec-covid,3,8192,blocker_zero,100,0.9668728882728055,0.955830517697074,0.09235668789808917
trec-covid,4,8192,blocker_zero,20,0.5087655161157055,0.49042453559086546,0.015122873345935728
trec-covid,4,8192,blocker_zero,100,0.5087655161157055,0.49042453559086546,0.05860113421550094
trec-covid,5,8192,blocker_zero,20,0.6257190278568023,0.596774582632137,0.02280130293159609
trec-covid,5,8192,blocker_zero,100,0.6257190278568023,0.596774582632137,0.08957654723127036
trec-covid,6,8192,blocker_zero,20,0.914856882358379,0.914856882358379,0.017726798748696558
trec-covid,6,8192,blocker_zero,100,0.914856882358379,0.914856882358379,0.061522419186652764
trec-covid,7,8192,blocker_zero,20,0.9216017310213247,0.9216017310213247,0.0395010395010395
trec-covid,7,8192,blocker_zero,100,0.9216017310213247,0.9216017310213247,0.1600831600831601
trec-covid,8,8192,blocker_zero,20,0.866947989864271,0.866947989864271,0.020569620253164556
trec-covid,8,8192,blocker_zero,100,0.866947989864271,0.866947989864271,0.07911392405063292
trec-covid,9,8192,blocker_zero,20,0.3605196862864653,0.3347572963567323,0.041884816753926704
trec-covid,9,8192,blocker_zero,100,0.3605196862864653,0.3347572963567323,0.17277486910994763
trec-covid,10,8192,blocker_zero,20,0.8500474841512529,0.8232070528472627,0.037894736842105266
trec-covid,10,8192,blocker_zero,100,0.8500474841512529,0.8232070528472627,0.16421052631578947
trec-covid,11,8192,blocker_zero,20,0.5694854378811856,0.5350827825086706,0.02891566265060241
trec-covid,11,8192,blocker_zero,100,0.5694854378811856,0.5350827825086706,0.06265060240963856
trec-covid,12,8192,blocker_zero,20,0.4621621762891792,0.3910775598669843,0.011363636363636364
trec-covid,12,8192,blocker_zero,100,0.4621621762891792,0.3910775598669843,0.05519480519480519
trec-covid,13,8192,blocker_zero,20,0.8386856305625848,0.8165102955399632,0.0196078431372549
trec-covid,13,8192,blocker_zero,100,0.8386856305625848,0.8165102955399632,0.08189158016147635
trec-covid,14,8192,blocker_zero,20,0.9305687780632227,0.9305687780632227,0.07058823529411765
trec-covid,14,8192,blocker_zero,100,0.9305687780632227,0.9305687780632227,0.24705882352941178
trec-covid,15,8192,blocker_zero,20,0.5329987323597238,0.5097290414340988,0.026004728132387706
trec-covid,15,8192,blocker_zero,100,0.5329987323597238,0.5097290414340988,0.09219858156028368
trec-covid,16,8192,blocker_zero,20,0.8507549823616222,0.8010066431488296,0.03875968992248062
trec-covid,16,8192,blocker_zero,100,0.8507549823616222,0.8010066431488296,0.11627906976744186
trec-covid,17,8192,blocker_zero,20,0.8433575915491295,0.7911434553988393,0.029940119760479042
trec-covid,17,8192,blocker_zero,100,0.8433575915491295,0.7911434553988393,0.10179640718562874
trec-covid,18,8192,blocker_zero,20,0.9256180470797137,0.9008240627729516,0.027070063694267517
trec-covid,18,8192,blocker_zero,100,0.9256180470797137,0.9008240627729516,0.10828025477707007
trec-covid,19,8192,blocker_zero,20,0.6272181704755336,0.5462492311851586,0.11711711711711711
trec-covid,19,8192,blocker_zero,100,0.6272181704755336,0.5462492311851586,0.24324324324324326
trec-covid,20,8192,blocker_zero,20,1.0,1.0,0.027065527065527065
trec-covid,20,8192,blocker_zero,100,1.0,1.0,0.1339031339031339
trec-covid,21,8192,blocker_zero,20,0.8389574121760602,0.8389574121760601,0.026984126984126985
trec-covid,21,8192,blocker_zero,100,0.8389574121760602,0.8389574121760601,0.08412698412698413
trec-covid,22,8192,blocker_zero,20,0.9363792118010483,0.9363792118010483,0.03296703296703297
trec-covid,22,8192,blocker_zero,100,0.9363792118010483,0.9363792118010483,0.13186813186813187
trec-covid,23,8192,blocker_zero,20,0.9321572773044168,0.9095430364058891,0.05121293800539083
trec-covid,23,8192,blocker_zero,100,0.9321572773044168,0.9095430364058891,0.1725067385444744
trec-covid,24,8192,blocker_zero,20,0.94497705842548,0.9266360779006398,0.04950495049504951
trec-covid,24,8192,blocker_zero,100,0.94497705842548,0.9266360779006398,0.18316831683168316
trec-covid,25,8192,blocker_zero,20,0.9216017310213247,0.9216017310213247,0.02835538752362949
trec-covid,25,8192,blocker_zero,100,0.9216017310213247,0.9216017310213247,0.09262759924385633
trec-covid,26,8192,blocker_zero,20,0.6987957033953602,0.6987957033953601,0.011568123393316195
trec-covid,26,8192,blocker_zero,100,0.6987957033953602,0.6987957033953601,0.04498714652956298
trec-covid,27,8192,blocker_zero,20,0.8674627001736037,0.8516646394453451,0.016489988221436984
trec-covid,27,8192,blocker_zero,100,0.8674627001736037,0.8516646394453451,0.08362779740871613
trec-covid,28,8192,blocker_zero,20,0.8611375561264454,0.8611375561264454,0.030852994555353903
trec-covid,28,8192,blocker_zero,100,0.8611375561264454,0.8611375561264454,0.13611615245009073
trec-covid,29,8192,blocker_zero,20,0.8716131363261199,0.8532721558012798,0.026490066225165563
trec-covid,29,8192,blocker_zero,100,0.8716131363261199,0.8532721558012798,0.09768211920529801
trec-covid,30,8192,blocker_zero,20,1.0,1.0,0.05405405405405406
trec-covid,30,8192,blocker_zero,100,1.0,1.0,0.23513513513513515
trec-covid,31,8192,blocker_zero,20,0.481330112221302,0.4200099026857131,0.042492917847025496
trec-covid,31,8192,blocker_zero,100,0.481330112221302,0.4200099026857131,0.11331444759206799
trec-covid,32,8192,blocker_zero,20,0.70844095012329,0.70844095012329,0.05092592592592592
trec-covid,32,8192,blocker_zero,100,0.70844095012329,0.70844095012329,0.14351851851851852
trec-covid,33,8192,blocker_zero,20,0.6638589164388773,0.5991515743110455,0.060498220640569395
trec-covid,33,8192,blocker_zero,100,0.6638589164388773,0.5991515743110455,0.17437722419928825
trec-covid,34,8192,blocker_zero,20,0.35801534338401325,0.33518455833429467,0.023255813953488372
trec-covid,34,8192,blocker_zero,100,0.35801534338401325,0.33518455833429467,0.1511627906976744
trec-covid,35,8192,blocker_zero,20,0.8553475075669357,0.8553475075669357,0.06422018348623854
trec-covid,35,8192,blocker_zero,100,0.8553475075669357,0.8553475075669357,0.17889908256880735
trec-covid,36,8192,blocker_zero,20,0.9216017310213247,0.9216017310213247,0.029459901800327332
trec-covid,36,8192,blocker_zero,100,0.9216017310213247,0.9216017310213247,0.15057283142389524
trec-covid,37,8192,blocker_zero,20,0.6956908805627879,0.6173982480626431,0.03777777777777778
trec-covid,37,8192,blocker_zero,100,0.6956908805627879,0.6173982480626431,0.17333333333333334
trec-covid,38,8192,blocker_zero,20,1.0,1.0,0.015007898894154818
trec-covid,38,8192,blocker_zero,100,1.0,1.0,0.06477093206951026
trec-covid,39,8192,blocker_zero,20,0.94497705842548,0.9266360779006398,0.023255813953488372
trec-covid,39,8192,blocker_zero,100,0.94497705842548,0.9266360779006398,0.11046511627906977
trec-covid,40,8192,blocker_zero,20,1.0,1.0,0.03597122302158273
trec-covid,40,8192,blocker_zero,100,1.0,1.0,0.17266187050359713
trec-covid,41,8192,blocker_zero,20,0.9289904714111865,0.9053206285482487,0.05787781350482315
trec-covid,41,8192,blocker_zero,100,0.9289904714111865,0.9053206285482487,0.2090032154340836
trec-covid,42,8192,blocker_zero,20,1.0,1.0,0.0823045267489712
trec-covid,42,8192,blocker_zero,100,1.0,1.0,0.3950617283950617
trec-covid,43,8192,blocker_zero,20,0.5560005593592229,0.5070912779596494,0.05138339920948617
trec-covid,43,8192,blocker_zero,100,0.5560005593592229,0.5070912779596494,0.24110671936758893
trec-covid,44,8192,blocker_zero,20,1.0,1.0,0.041407867494824016
trec-covid,44,8192,blocker_zero,100,1.0,1.0,0.14699792960662525
trec-covid,45,8192,blocker_zero,20,0.7850198196520067,0.7378144002357957,0.02357320099255583
trec-covid,45,8192,blocker_zero,100,0.7850198196520067,0.7378144002357957,0.10173697270471464
trec-covid,46,8192,blocker_zero,20,1.0,1.0,0.10989010989010989
trec-covid,46,8192,blocker_zero,100,1.0,1.0,0.25824175824175827
trec-covid,47,8192,blocker_zero,20,1.0,1.0,0.03333333333333333
trec-covid,47,8192,blocker_zero,100,1.0,1.0,0.08095238095238096
trec-covid,48,8192,blocker_zero,20,0.9668728882728055,0.955830517697074,0.04504504504504504
trec-covid,48,8192,blocker_zero,100,0.9668728882728055,0.955830517697074,0.17342342342342343
trec-covid,49,8192,blocker_zero,20,0.8708351245050765,0.8277801660067685,0.06477732793522267
trec-covid,49,8192,blocker_zero,100,0.8708351245050765,0.8277801660067685,0.19838056680161945
trec-covid,50,8192,blocker_zero,20,0.7324443399565832,0.6928470885556351,0.08029197080291971
trec-covid,50,8192,blocker_zero,100,0.7324443399565832,0.6928470885556351,0.1678832116788321
trec-covid,1,8192,blocker_cert,20,0.4112003142447127,0.3204210241209932,0.009419152276295133
trec-covid,1,8192,blocker_cert,100,0.4112003142447127,0.3204210241209932,0.009419152276295133
trec-covid,2,8192,blocker_cert,20,0.94497705842548,0.9266360779006398,0.04777070063694268
trec-covid,2,8192,blocker_cert,100,0.94497705842548,0.9266360779006398,0.04777070063694268
trec-covid,3,8192,blocker_cert,20,0.9668728882728055,0.955830517697074,0.020700636942675158
trec-covid,3,8192,blocker_cert,100,0.9668728882728055,0.955830517697074,0.020700636942675158
trec-covid,4,8192,blocker_cert,20,0.5087655161157055,0.49042453559086546,0.015122873345935728
trec-covid,4,8192,blocker_cert,100,0.5087655161157055,0.49042453559086546,0.015122873345935728
trec-covid,5,8192,blocker_cert,20,0.6257190278568023,0.596774582632137,0.02280130293159609
trec-covid,5,8192,blocker_cert,100,0.6257190278568023,0.596774582632137,0.05374592833876222
trec-covid,6,8192,blocker_cert,20,0.914856882358379,0.914856882358379,0.01564129301355579
trec-covid,6,8192,blocker_cert,100,0.914856882358379,0.914856882358379,0.01564129301355579
trec-covid,7,8192,blocker_cert,20,0.9216017310213247,0.9216017310213247,0.0395010395010395
trec-covid,7,8192,blocker_cert,100,0.9216017310213247,0.9216017310213247,0.06860706860706861
trec-covid,8,8192,blocker_cert,20,0.866947989864271,0.866947989864271,0.01740506329113924
trec-covid,8,8192,blocker_cert,100,0.866947989864271,0.866947989864271,0.01740506329113924
trec-covid,9,8192,blocker_cert,20,0.3605196862864653,0.3347572963567323,0.041884816753926704
trec-covid,9,8192,blocker_cert,100,0.3605196862864653,0.3347572963567323,0.041884816753926704
trec-covid,10,8192,blocker_cert,20,0.8500474841512529,0.8232070528472627,0.037894736842105266
trec-covid,10,8192,blocker_cert,100,0.8500474841512529,0.8232070528472627,0.06736842105263158
trec-covid,11,8192,blocker_cert,20,0.5694854378811856,0.5350827825086706,0.02891566265060241
trec-covid,11,8192,blocker_cert,100,0.5694854378811856,0.5350827825086706,0.03132530120481928
trec-covid,12,8192,blocker_cert,20,0.4621621762891792,0.3910775598669843,0.00974025974025974
trec-covid,12,8192,blocker_cert,100,0.4621621762891792,0.3910775598669843,0.00974025974025974
trec-covid,13,8192,blocker_cert,20,0.8386856305625848,0.8165102955399632,0.0196078431372549
trec-covid,13,8192,blocker_cert,100,0.8386856305625848,0.8165102955399632,0.03344867358708189
